37 2545 90
37 2779 90
37 3165 90
37 3296 90
37 3361 90
38 400 90
38 2357 90
38 2523 90
38 2779 90
38 1172 90
38 4086 90
38 2540 90
38 2979 90
38 3987 90
38 4629 90
38 4439 90
38 3990 90
38 1223 90
38 3782 90
39 99 90
39 499 90
39 824 90
39 837 90
39 869 90
39 1004 90
39 1046 90
39 1083 90
39 1172 90
39 1573 90
39 1601 90
39 1839 90
39 1888 90
39 2087 90
39 2097 90
39 2485 90
39 2499 90
39 2523 90
39 2545 90
39 2990 90
39 3154 90
39 3296 90
39 3350 90
40 2991 81
40 3717 90
40 1573 60
40 1888 59
40 2485 70
40 2838 100
40 1011 92
40 801 60
40 1590 60
40 4456 70
40 1988 80
41 1590 90
41 2472 90
41 4258 100
41 1888 100
41 2523 90
41 386 90
41 2838 100
41 1573 100
41 2904 100
41 1011 100
41 3361 100
41 2485 100
41 1329 100
41 675 80
41 1173 90
41 2910 90
41 1839 100
42 112 90
42 499 90
42 824 90
42 837 90
42 1172 90
42 1573 90
42 1601 90
42 1839 90
42 1888 90
42 2097 90
42 2148 90
42 2485 90
42 2523 90
42 2545 90
43 400 100
43 499 90
43 587 96
43 968 90
43 1712 100
43 1837 90
43 2485 90
43 3049 100
43 3329 100
43 3361 90
43 3959 90
43 4224 90
43 4715 100
43 4941 90
43 1046 92
43 1811 92
43 69 100
43 1930 100
44 587 90
44 3329 90
44 2192 100
44 1657 100
44 2827 100
44 3632 100
44 1578 100
44 2665 80
44 3296 100
44 914 100
44 3903 100
44 1311 100
44 3294 100
44 4844 100
44 1318 80
44 2603 100
44 824 100
44 3321 100
44 4545 90
44 2690 100
44 358 100
44 3221 90
44 3768 100
44 4805 100
44 2376 90
44 2312 90
44 1172 100
44 1212 100
44 4903 100
44 2472 100
44 1573 70
44 4648 90
44 3917 100
44 4366 100
44 1888 100
44 4873 100
45 275 90
45 512 90
45 778 100
45 968 90
45 2807 90
45 2991 70
45 3049 90
45 4258 90
45 3996 100
45 454 80
45 377 100
45 2472 100
45 1657 82
45 1437 100
45 2545 90
45 797 80
45 2626 100
45 1041 70
45 4366 100
46 275 90
46 400 90
46 512 90
46 587 90
46 869 90
46 968 90
46 1004 90
46 1172 90
46 1573 90
46 1590 90
46 1712 90
46 1837 90
46 1839 90
46 2129 90
46 2294 90
46 2485 90
46 2523 90
46 2665 90
46 2807 90
47 1811 90
47 2545 90
47 3968 70
47 1046 70
47 400 90
47 1712 70
47 2685 70
47 1997 70
47 2129 90
47 2472 70
47 1402 70
47 1440 70
47 2485 90
47 112 70
47 1843 70
47 358 70
47 391 90
47 2769 70
47 1837 70
47 2626 90
47 778 90
47 771 90
48 1655 90
48 4313 90
48 1486 90
48 1990 90
48 1318 90
48 993 90
48 3990 70
48 4990 90
48 1231 90
48 3230 90
48 3632 90
48 1837 90
48 1678 90
48 4439 90
49 1172 90
49 1573 70
49 1590 90
49 4903 70
49 1004 70
49 1839 70
49 1888 90
49 4873 90
49 1641 90
49 3757 90
49 620 90
49 4139 70
50 275 90
50 2665 90
50 587 70
50 1172 100
50 1573 80
50 1590 70
50 1839 80
50 3329 80
50 4258 80
50 1521 100
50 1837 100
50 1409 90
50 1284 90
50 3974 90
50 4392 90
50 69 90
50 4485 90
50 4139 90
51 775 90
51 1811 90
51 69 90
51 211 90
51 1046 90
51 1089 90
51 2111 90
51 3855 90
51 4715 90
51 4389 90
51 2905 90
51 2326 90
51 210 90
51 3049 70
52 108 90
52 3591 90
52 796 90
52 1318 90
52 1521 90
52 3321 90
52 4844 90
52 1844 90
52 1639 90
52 1763 90
52 983 90
52 4977 90
52 4411 90
52 562 90
52 2341 90
53 99 90
53 869 90
53 1004 90
53 1083 90
53 1172 90
53 1573 90
53 2087 90
53 2485 90
53 2523 90
53 3296 90
53 3632 90
53 4941 90
53 3465 90
53 48 70
54 1172 90
54 1573 90
54 1839 90
54 2148 90
54 2665 90
54 3361 90
54 4224 90
54 4329 90
54 4957 90
54 1590 90
54 4895 90
55 1212 90
55 1590 90
55 1888 90
55 4258 90
55 4903 90
55 1573 90
55 2192 70
55 3321 90
55 3632 90
55 2001 70
55 2523 90
55 71 90
56 837 90
56 869 90
56 1046 90
56 1083 90
56 1172 90
56 1573 90
56 1811 90
56 1839 90
56 2087 90
56 2523 90
56 3632 90
56 4903 90
56 4941 90
57 275 90
57 400 90
57 512 90
57 869 90
57 968 90
57 1004 90
57 1172 90
57 1712 90
57 1837 90
57 1839 90
57 2129 90
58 3539 90
58 595 70
58 2937 90
58 1837 90
58 1997 90
58 4663 70
58 775 90
58 3724 90
58 1966 90
58 4457 90
58 2730 90
58 981 70
59 1004 90
59 1172 90
59 1573 90
59 1590 90
59 1839 90
59 2665 90
59 4249 90
59 4903 90
59 2294 90
59 4941 90
59 108 70
59 837 70
59 1888 70
59 4873 90
59 824 90
59 3291 70
59 3705 90
59 4485 70
59 503 70
59 4238 90
60 275 90
60 400 90
60 499 90
60 587 90
60 869 90
60 968 90
60 1172 90
60 1573 90
60 1590 90
60 1712 90
60 1837 90
60 1839 90
60 2129 90
60 2485 90
61 837 90
61 1573 90
61 1888 90
61 2192 90
61 3632 90
61 4941 90
61 4903 70
61 824 70
61 586 70
61 2187 70
61 1639 70
61 2979 90
61 1318 70
61 2279 90
62 2540 70
62 1888 70
62 4941 90
62 4249 90
62 2376 90
62 2187 90
62 1212 90
62 1417 90
62 1746 90
62 1172 90
62 2665 90
62 4903 90
62 1839 70
62 4178 70
62 4805 90
62 3294 70
63 1212 90
63 1839 90
63 2087 90
63 2523 90
63 2665 90
63 4224 90
63 4249 90
63 4903 90
63 4889 70
63 4648 90
63 1573 90
63 1590 90
63 1888 90
64 4326 100
64 3746 100
64 256 100
64 824 100
64 1842 100
64 4903 100
64 1004 100
64 1013 100
64 400 96
64 869 83
64 1316 100
64 2505 100
65 3705 90
65 796 90
65 1578 90
65 1639 90
65 108 90
65 4923 90
65 2523 90
65 1831 90
65 677 90
65 1839 90
65 1172 90
66 4542 90
66 2097 90
66 2427 90
66 4973 90
66 4388 90
66 905 90
66 869 90
66 185 90
66 2441 90
66 3571 90
66 1501 90
66 1491 70
67 512 94
67 869 90
67 1004 87
67 1590 87
67 1839 83
67 2485 76
67 2807 87
67 2991 95
67 3296 78
67 4941 87
67 165 98
67 3559 91
67 400 65
67 4648 82
67 905 96
67 845 98
67 1158 90
67 3479 90
67 129 96
67 2680 87
68 4873 90
68 824 85
68 4941 94
68 1417 98
68 4326 100
68 400 94
68 1842 100
68 4894 100
68 3296 94
68 1573 90
68 1888 90
68 2485 90
68 2991 90
68 3361 90
68 4903 90
69 394 90
69 1212 90
69 1839 90
69 4249 90
69 4903 90
69 1888 90
69 824 90
69 2523 90
69 4258 90
69 4648 90
69 1041 90
69 1318 90
69 4873 90
69 1639 90
69 2192 90
69 3632 90
69 1578 90
69 3705 90
69 2827 90
69 3227 90
69 4366 90
69 840 90
70 1046 90
70 1573 90
70 1712 90
70 1888 90
70 2485 90
70 2545 90
70 2991 90
70 2584 70
70 1541 70
70 2186 90
70 968 90
70 4874 90
71 4392 100
71 2779 90
71 2685 90
71 4170 90
71 3048 90
71 3539 90
71 2730 90
71 1837 90
71 4985 90
71 2973 90
71 4466 90
71 2357 90
71 2097 90
71 3264 90
71 2369 90
71 7 90
71 69 90
71 1811 90
71 3283 90
71 1890 90
71 1329 90
71 2523 90
71 2472 90
71 2565 90
71 3590 90
71 327 90
71 358 90
71 2769 90
71 1440 90
71 4457 90
71 4572 90
71 1754 90
71 3049 90
71 210 90
71 4389 90
71 400 90
71 2905 90
71 700 90
71 211 90
71 797 90
71 2129 90
71 3724 90
71 775 90
71 3675 90
71 1296 90
72 4844 90
72 4588 90
72 2965 90
72 394 90
72 3763 90
72 2215 90
72 4325 90
72 2991 90
72 1172 90
72 1839 90
72 2294 90
73 1046 90
73 1811 90
73 2485 90
73 4644 90
73 2527 90
73 4466 70
73 2685 90
73 3154 90
73 857 90
73 2131 90
73 3717 90
73 3329 90
74 99 90
74 824 90
74 837 90
74 869 90
74 1004 90
74 1046 90
74 1083 90
74 1172 90
74 1573 90
74 1811 90
74 1839 90
74 1888 90
74 2087 90
74 2485 90
75 869 90
75 4326 90
75 400 70
75 1172 60
75 840 100
75 1212 80
75 1839 70
75 1888 80
75 4249 100
75 1811 89
75 3724 100
75 1837 70
75 2129 60
75 1046 60
76 2097 70
76 4518 90
76 2316 90
76 4941 70
76 1988 90
76 2991 90
76 1319 70
76 1590 70
76 824 70
76 3294 90
76 4169 90
77 1216 100
77 4629 90
77 837 90
77 1172 90
77 1573 90
77 1888 90
77 2087 90
77 2523 90
77 2540 90
77 2192 90
77 586 90
77 1639 90
77 4086 90
77 4325 90
77 4778 90
77 1894 90
77 2979 90
77 3045 90
77 2137 90
77 2279 90
78 4139 70
78 3757 70
78 2225 70
78 4456 70
78 2294 100
78 3336 75
78 275 75
78 3990 100
78 1060 100
78 1839 100
78 824 100
78 1143 100
78 3705 100
78 1461 100
78 3329 75
79 1172 90
79 4903 90
79 548 90
79 2306 90
79 48 90
79 1461 90
79 2192 90
79 3417 70
79 2023 90
79 1844 90
79 1318 90
79 466 90
79 3987 70
79 3796 90
80 2129 90
80 2982 90
80 3564 90
80 2779 90
80 214 90
80 2730 90
80 4466 90
80 2973 90
80 1639 90
80 2192 90
80 3724 90
80 2357 90
80 4889 90
80 2225 90
80 4629 90
80 914 90
81 1172 90
81 1888 90
81 1693 90
81 1844 90
81 4148 70
81 840 90
81 632 90
81 809 90
81 1482 90
81 2608 70
81 3506 70
81 1763 90
81 2540 90
81 3705 90
81 3632 70
81 108 90
82 99 90
82 499 90
82 824 90
82 869 90
82 1004 90
82 1046 90
82 1083 90
82 1172 90
82 1318 90
82 1601 90
82 1811 90
82 2097 90
82 2148 90
82 2523 90
82 2545 90
82 2990 90
82 3154 90
82 3165 90
82 3296 90
82 3361 90
82 3539 90
82 4224 90
82 4326 90
83 1890 90
83 2357 90
83 4748 70
83 4389 90
83 400 90
83 2523 90
83 3576 90
83 4977 90
83 2905 70
83 210 90
83 4572 90
83 211 90
83 1811 90
83 3717 90
83 3724 90
83 1046 90
83 2225 90
83 2730 90
83 4392 90
83 2112 90
83 4889 70
83 700 70
83 1296 70
83 775 70
83 4457 90
83 1837 90
84 211 90
84 4466 90
84 1089 90
84 3048 90
84 210 90
84 4389 90
84 2905 90
84 1811 90
84 2973 90
84 775 70
84 3329 90
84 3049 90
84 3264 90
84 2730 90
84 3717 90
84 2225 90
84 700 90
84 4572 90
84 1046 90
85 1172 90
85 1212 90
85 1839 90
85 1888 90
85 2523 90
85 3632 90
85 4903 90
85 108 90
85 4238 70
85 809 90
85 3591 70
86 2523 100
86 3987 100
86 1172 100
86 1839 100
86 4941 100
86 2665 100
86 4249 100
86 2192 90
86 2680 90
86 4903 90
86 4923 90
86 108 90
86 824 90
86 1004 90
86 1591 90
86 1844 90
86 3044 90
86 3691 90
86 3591 90
86 2540 90
86 4193 90
86 4930 90
87 3049 100
87 3353 90
87 2523 100
87 4715 100
87 1046 100
87 1837 100
87 4644 100
87 3226 100
87 4617 100
87 3590 100
87 4389 100
87 3872 100
88 737 90
88 2565 90
88 700 90
88 4389 90
88 2341 90
88 1046 90
88 1811 90
88 2779 90
88 4572 90
88 2034 90
88 2685 90
88 3049 90
88 211 90
88 1837 90
89 2192 90
89 1839 90
89 2523 90
89 2815 90
89 2584 90
89 1044 90
89 4302 90
89 1008 90
89 1863 90
89 3296 90
89 4530 90
89 4432 90
89 4568 90
89 4629 90
89 3632 90
90 797 90
90 4937 90
90 1284 90
90 2472 90
90 4894 90
90 3757 90
90 3465 90
90 3705 90
90 824 90
90 3547 90
90 3724 90
90 4501 90
90 3974 90
90 620 90
90 3154 90
90 1318 90
90 3369 90
91 2523 100
91 1837 90
91 3049 90
91 857 90
91 358 80
91 3717 100
91 3872 80
91 2472 100
91 737 90
91 1046 100
91 4389 100
91 4392 100
92 837 90
92 1172 90
92 1888 90
92 2087 90
92 2485 90
92 4903 90
92 4941 90
92 2523 90
92 2797 70
92 1573 90
92 1041 90
92 648 70
92 4178 70
92 2294 90
92 4485 70
93 4644 100
93 2294 67
93 1657 100
93 3274 90
93 4545 90
93 1521 90
93 2779 90
93 2971 90
93 4833 90
93 3539 90
93 2713 90
93 2357 90
93 4392 90
93 4466 90
93 4238 90
93 1316 90
93 400 90
93 2905 90
93 3675 90
93 211 90
93 737 90
93 2225 90
93 71 90
93 2730 90
93 775 90
93 1046 90
93 3576 90
93 4258 90
93 1440 90
93 2034 90
93 1837 90
93 3724 90
93 1811 90
93 4389 90
93 2129 90
93 983 90
94 275 90
94 400 100
94 587 90
94 1837 100
94 2485 90
94 3049 90
94 3329 100
94 3539 90
94 2385 100
94 3590 100
94 2097 90
94 2129 70
94 1997 70
94 4466 90
94 775 90
94 4389 90
95 3632 70
95 796 75
95 824 90
95 4629 75
95 2523 90
95 1839 90
95 1172 100
95 2137 90
95 2192 100
95 1212 70
95 2540 70
95 2294 70
96 3345 70
96 4937 90
96 4466 70
96 4456 90
96 2306 70
96 2941 90
96 3465 90
96 3757 90
96 620 90
96 1641 90
96 2153 70
96 1474 90
96 2523 90
96 3987 90
96 1461 90
96 3344 90
96 4139 90
96 1771 90
97 1172 90
97 1573 70
97 1590 90
97 2148 90
97 2294 90
97 2523 90
97 2665 90
97 2991 90
97 3361 90
97 3959 90
97 4224 90
97 4249 90
97 4258 90
98 99 90
98 499 90
98 824 90
98 837 90
98 869 90
98 1046 90
98 1318 90
98 1573 90
98 1601 90
98 1811 90
98 1839 90
98 1888 90
98 2087 90
98 2148 90
99 2545 90
99 1046 70
99 1311 90
99 2815 70
99 2485 90
99 4515 90
99 293 90
99 3030 90
99 4188 90
99 2269 70
99 4648 70
100 3559 70
100 2357 70
100 4222 70
100 2730 90
100 3683 90
100 4466 90
100 2337 70
100 4894 90
100 1296 90
100 3717 90
100 512 90
100 1046 90
100 2523 90
100 3987 90
100 210 90
100 824 90
100 4457 90
100 3057 70
101 1839 90
101 4903 90
101 1311 90
101 3321 90
101 3705 90
101 3757 90
101 796 90
101 4456 90
101 1657 90
101 1284 90
101 2192 90
101 4923 90
102 1811 90
102 2779 90
102 2337 90
102 3067 90
102 2317 90
102 2189 90
102 4748 90
102 1296 70
102 3724 90
102 737 90
102 1890 90
102 2357 90
102 2385 90
102 2973 90
102 2011 90
102 4985 70
102 2730 90
102 3430 90
102 4244 90
102 4457 90
102 4572 90
102 400 90
103 2472 63
103 2485 90
103 2523 90
103 4249 90
103 4258 90
103 211 100
103 1172 100
103 4224 80
103 1573 63
103 4957 100
103 3465 90
103 4941 100
103 394 100
103 840 89
103 2148 100
103 400 59
103 914 90
104 99 90
104 112 90
104 869 90
104 1004 90
104 1046 90
104 1083 90
104 1601 90
104 1811 90
104 2097 90
104 2485 90
104 2545 90
104 2779 90
105 2523 90
105 3465 90
105 3717 76
105 3329 100
105 3987 100
105 2472 100
105 1318 89
105 3183 100
105 3974 96
105 857 65
105 3872 96
105 275 72
105 3321 63
105 1657 52
105 1573 60
105 4648 60
105 1521 60
106 1639 90
106 1461 90
106 3344 90
106 2129 90
106 4937 90
106 3724 90
106 2730 90
106 1524 90
106 562 90
106 1786 90
106 857 90
106 797 90
106 4392 90
106 2472 90
107 3369 90
107 2472 90
107 1172 90
107 1839 90
107 1888 90
107 2087 90
107 2523 90
107 4941 90
107 1466 90
107 3406 70
107 4923 90
107 4368 70
107 1578 75
108 1172 90
108 1839 90
108 2827 98
108 4258 90
108 1318 90
108 3632 90
108 2523 90
108 3321 96
108 824 94
108 1569 98
108 2192 90
108 2991 90
108 394 90
108 4873 90
108 1578 90
108 4530 70
108 2815 90
109 275 90
109 400 90
109 587 90
109 1712 90
109 1837 90
109 2485 90
109 3049 90
109 3329 90
109 4941 90
109 700 90
109 4466 90
109 2905 90
109 2385 90
109 3724 90
109 1296 90
110 99 90
110 112 90
110 499 90
110 837 90
110 869 90
110 1004 90
110 1046 90
110 1083 90
110 1172 90
110 1573 90
110 1601 90
110 1811 90
110 1839 90
110 1888 90
110 2087 90
110 2097 90
110 2148 90
110 2485 90
110 2523 90
110 2545 90
110 2779 90
110 3165 90
110 3296 90
110 3361 90
111 4894 70
111 4572 70
111 1318 90
111 4521 70
111 3917 70
111 3739 70
111 1046 70
111 4629 90
111 2991 90
111 2187 70
111 1836 70
111 1417 70
111 824 90
111 1041 90
111 48 70
111 3485 70
111 4874 70
111 2507 90
111 4873 70
111 3547 70
112 1172 90
112 2523 90
112 2779 90
112 4178 90
112 1910 90
112 4258 70
112 4941 90
112 837 70
112 2087 70
112 4874 70
112 1839 90
112 386 70
113 1839 90
113 1172 90
113 2665 90
113 3724 90
113 824 90
113 3274 90
113 1212 70
113 4923 90
113 2011 90
113 4466 90
113 2730 90
113 2129 90
114 3724 100
114 2055 100
114 675 100
114 3329 100
114 4572 100
114 2730 100
114 2685 100
114 4170 100
114 1837 100
114 587 100
114 3049 90
114 983 90
114 211 100
114 2129 70
114 4266 90
114 3028 90
114 1046 90
114 1811 90
114 2565 90
114 2485 90
114 2779 70
114 3048 90
115 499 90
115 837 90
115 1046 90
115 1573 90
115 1601 90
115 1811 90
115 1839 90
115 1888 90
115 2097 90
115 2485 90
115 2523 90
115 2545 90
116 499 90
116 824 90
116 837 90
116 869 90
116 1004 90
116 1046 90
116 1601 90
116 1811 90
116 1839 90
116 1888 90
116 2087 90
117 99 90
117 499 90
117 837 90
117 1083 90
117 1172 90
117 1573 90
117 1601 90
117 1888 90
117 2148 90
117 3165 90
117 3361 90
117 4224 90
117 4326 90
117 4903 90
117 4941 90
117 4957 90
117 4973 90
117 682 70
117 3296 70
117 1590 90
117 2087 70
118 275 90
118 400 90
118 499 90
118 512 90
118 587 90
118 778 90
118 869 90
118 968 90
118 1004 90
118 1172 90
118 1573 90
118 1590 90
118 1712 90
118 1837 90
118 1839 90
118 2129 90
118 2148 90
118 2294 90
118 2485 90
118 2523 90
118 2807 90
118 2991 90
118 3049 90
119 99 90
119 499 90
119 837 90
119 869 90
119 1004 90
119 1046 90
119 1083 90
119 1172 90
119 1573 90
119 1601 90
119 1811 90
119 2097 90
119 2485 90
119 2523 90
119 2990 90
119 3350 90
120 1046 90
120 2485 90
120 4644 90
120 400 90
120 3905 90
120 7 70
120 211 90
120 210 90
120 4266 90
120 310 90
120 1348 90
120 1747 90
120 4389 90
120 1930 90
120 4715 90
120 69 90
120 3329 90
120 2565 90
120 2879 90
120 3226 90
120 1409 90
120 2369 90
120 4889 90
120 2112 90
120 2341 90
120 4572 90
121 2523 90
121 3632 90
121 4903 90
121 1763 90
121 3485 90
121 4874 90
121 3390 90
121 796 90
121 4178 90
121 1173 90
121 1318 90
122 275 90
122 400 90
122 499 90
